lookback,future,pos,val,temp,mse_Auto,mae_Auto,rmse_Auto,mape_Auto,mspe_Auto,rse_Auto,R2_Auto,mse_Inf,mae_Inf,rmse_Inf,mape_Inf,mspe_Inf,rse_Inf,R2_Inf,mse_Tra,mae_Tra,rmse_Tra,mape_Tra,mspe,rse,R2_Tra,mse_LSTM,mae_LSTM,rmse_LSTM,mape_LSTM,R2_LSTM,data_type
24,12,False,True,False,0.10860987,0.20251372,0.32956013,0.02687084,0.0013678,0.07546903,0.99431,18.5526123,2.79346085,4.30727434,0.25345784,0.11347169,0.9863627,0.02715359,17.16564178,2.63986564,4.14314413,0.23511218,0.10287314,0.94877696,0.09981649,25.97762788,3.5395071,5.09682527,0.34089242,-0.28276844,reduced
24,24,False,True,False,0.21717465,0.28236243,0.46602002,0.03669497,0.00260652,0.10654511,0.98866771,23.35784531,3.17029929,4.83299541,0.28806511,0.14618285,1.10495687,-0.22070874,17.75223923,2.72993708,4.21334076,0.24868853,0.10791226,0.96328658,0.07212625,27.10831158,3.72924151,5.20656428,0.38088407,-0.34365271,reduced
24,96,False,True,False,0.82452196,0.5968107,0.90803194,0.0745294,0.00963639,0.20536157,0.95809568,34.30265808,4.13833141,5.85684729,0.40282235,0.23724778,1.32459164,-0.75212774,30.87694168,3.9119966,5.55670261,0.38219523,0.21239397,1.25671053,-0.57904168,46.52951037,5.41526355,6.82125431,0.63295428,-1.37826624,reduced
24,192,False,True,False,1.50282788,0.83965451,1.22589886,0.10492387,0.0174232,0.28664541,0.92009378,37.64669037,4.47313643,6.13568974,0.45921084,0.28810561,1.43467581,-1.04354941,39.25818253,4.54401493,6.26563501,0.46127027,0.29436785,1.46506023,-1.14643299,39.74212746,4.87580831,6.30413574,0.55199104,-1.17018575,reduced
24,336,False,True,False,3.051826,1.18468916,1.74694765,0.14631768,0.03286567,0.44814897,0.81188756,36.00157928,4.41912794,6.00013161,0.47812501,0.31112331,1.53922915,-1.32619481,31.04478264,3.99449372,5.5717845,0.41746405,0.2559633,1.4293443,-1.0286435,41.3917623,5.13101049,6.433643,0.61242426,-1.53558639,reduced
24,720,False,True,False,5.9839983,1.70894086,2.44622111,0.21934123,0.07221569,0.701545,0.52396912,32.46942139,4.39555645,5.6981945,0.51547241,0.32661054,1.63416934,-1.75497769,28.9204216,4.2413168,5.3777709,0.50767308,0.3064484,1.54227602,-1.47474619,43.23743662,5.52114734,6.57551797,0.71002537,-2.34746603,reduced
48,1,False,True,False,0.13780417,0.22585809,0.37121984,0.02889026,0.00162822,0.08460088,0.99284269,16.20602989,2.53049183,4.02567148,0.21766767,0.09318452,0.91744918,0.15828702,17.93532562,2.72497487,4.23501205,0.24331045,0.10599045,0.96515787,0.06847048,20.22092579,3.06116697,4.49676837,0.28674473,0.00075798,reduced
48,12,False,True,False,0.14533991,0.2366595,0.38123471,0.03092774,0.00178894,0.08670834,0.99248797,18.84071159,2.84045625,4.34058905,0.25509152,0.11413575,0.9872272,0.02542459,18.03612137,2.76394129,4.24689531,0.24817516,0.10855728,0.96591753,0.06701386,28.89607347,3.80415091,5.37550681,0.37143161,-0.43288171,reduced
48,24,False,True,False,0.3067483,0.33929268,0.55384862,0.04236355,0.00343091,0.12571315,0.98422263,23.65292931,3.22659373,4.86342764,0.29238352,0.14680602,1.10390604,-0.21834788,19.29135513,2.91139936,4.39219236,0.2666997,0.11921602,0.99694455,0.00610708,29.08427034,3.89125266,5.39298344,0.3965474,-0.44772654,reduced
48,96,False,True,False,0.78953671,0.60133195,0.8885588,0.07762715,0.0100886,0.20978381,0.95661525,31.25313187,3.95054245,5.59045029,0.39551085,0.22885597,1.31987429,-0.73469843,26.38397598,3.62716794,5.13653326,0.36478952,0.1926263,1.21270704,-0.46844246,37.60669966,4.68752604,6.13243016,0.51706436,-0.93093043,reduced
48,192,False,True,False,1.56228256,0.85430098,1.24991298,0.10819414,0.0182822,0.30879971,0.90857396,34.47125626,4.29850912,5.8712225,0.45461655,0.28280771,1.45052648,-1.08399834,32.39726257,4.15748167,5.69185925,0.44025534,0.26593068,1.40621352,-0.97740673,39.5239051,4.87526715,6.28680404,0.55110252,-1.16902899,reduced
48,336,False,True,False,3.3424499,1.2644217,1.82823682,0.15603472,0.03624416,0.46192649,0.79924568,38.73675156,4.61521101,6.22388554,0.49245501,0.32631084,1.57254112,-1.43536212,36.87952042,4.57134056,6.07285118,0.49556696,0.31922054,1.53438032,-1.35286227,43.04915138,5.27952461,6.56118521,0.6310838,-1.65258717,reduced
48,720,False,True,False,6.28326845,1.75912261,2.50664496,0.2223047,0.07357653,0.7103188,0.51372101,33.02570724,4.43878984,5.74679995,0.51133966,0.3215034,1.62849545,-1.75098254,28.7221508,4.18623114,5.3593049,0.48792502,0.28913161,1.51868939,-1.39581189,42.91237467,5.51253481,6.55075375,0.70498371,-2.34195164,reduced
72,1,False,True,False,0.16246198,0.24540618,0.40306574,0.02930605,0.0015992,0.09113412,0.99169457,17.09730911,2.63114977,4.13488913,0.22551525,0.09820341,0.93490827,0.12594663,21.33545494,3.01243258,4.61903191,0.26279932,0.1278144,1.04437399,-0.09071699,20.1400304,3.09760624,4.48776452,0.29492606,0.00029018,reduced
72,12,False,True,False,0.26720998,0.32507426,0.51692355,0.04095652,0.00297929,0.1166681,0.98639242,19.52113342,2.91316867,4.4182725,0.25989211,0.11682412,0.99719089,0.0056477,19.37108612,2.86837411,4.40125942,0.25283584,0.11503488,0.9933511,0.01332955,27.316656,3.69310977,5.22653384,0.3584656,-0.36069459,reduced
72,24,False,True,False,0.50833958,0.45526445,0.71297938,0.05462981,0.0054176,0.16060899,0.9742291,24.55667305,3.32831717,4.95546913,0.30103377,0.15165359,1.11629164,-0.24580721,26.71149063,3.5568974,5.16831589,0.33025202,0.17213948,1.16423845,-0.35544315,28.01195628,3.7870956,5.29263226,0.38124208,-0.40068633,reduced
72,96,False,True,False,0.89037472,0.6482656,0.94359672,0.08186831,0.0108201,0.21949685,0.95229007,31.9874382,3.98577619,5.6557436,0.38777238,0.22408418,1.31562352,-0.72779484,25.56872177,3.52136254,5.05655241,0.34419042,0.17655843,1.17624116,-0.38264351,47.12671715,5.45393438,6.86489018,0.62779382,-1.43128087,reduced
72,192,False,True,False,1.80194843,0.93495542,1.3423667,0.11746515,0.02087766,0.32626534,0.89729841,34.55323792,4.29860258,5.87820005,0.44164971,0.26912561,1.4287101,-1.03350461,36.82184982,4.47220421,6.06810093,0.46724015,0.2984587,1.47486603,-1.17910496,40.05382178,4.93344162,6.32880888,0.55679928,-1.20949563,reduced
72,336,False,True,False,3.47179508,1.28244197,1.86327541,0.15479845,0.0361413,0.46420524,0.7969498,38.91548157,4.74107456,6.23822737,0.50894666,0.32671189,1.5541544,-1.41867017,32.97776413,4.29718256,5.74262714,0.45432469,0.26927099,1.43068349,-1.05855114,42.64392916,5.23906672,6.53023194,0.61837525,-1.64320063,reduced
72,720,False,True,False,6.41843605,1.78632545,2.53346324,0.22229584,0.07276514,0.70953095,0.50861615,38.6905632,4.99730539,6.22017384,0.59326208,0.40118277,1.74204469,-2.15139882,31.4954071,4.42634773,5.61207676,0.51331782,0.31205291,1.57173872,-1.57475731,42.61228923,5.48086165,6.52780892,0.69364525,-2.33827518,reduced
96,1,False,True,False,0.22091946,0.27562794,0.47002071,0.03465462,0.00231336,0.10552455,0.98886457,17.35754204,2.68403935,4.16623831,0.22921422,0.09882219,0.93536401,0.12509427,21.90722847,3.0791986,4.68051577,0.26775494,0.12957771,1.05082464,-0.10423239,20.63223619,3.11823538,4.54227214,0.29184361,-0.02885935,reduced
96,12,False,True,False,0.48991328,0.4450734,0.69993806,0.05203307,0.00470057,0.15703221,0.97534214,19.81313324,2.94599485,4.45119476,0.25965101,0.11659583,0.99863261,0.00274636,25.52993774,3.43464613,5.05271578,0.31119382,0.15847644,1.13358486,-0.28501614,27.34132565,3.66917578,5.22889335,0.35094364,-0.36818528,reduced
96,24,False,True,False,0.68798143,0.56654286,0.82944643,0.07256471,0.00933778,0.18594858,0.96543179,24.9662075,3.4079597,4.9966197,0.3090483,0.1543452,1.12016189,-0.25468344,24.46596336,3.39878511,4.94630814,0.31110156,0.15308692,1.1088829,-0.22959483,28.65645269,3.86554285,5.35317221,0.39010178,-0.43958657,reduced
96,96,False,True,False,0.96046233,0.67228639,0.98003179,0.08377164,0.0113888,0.22543283,0.94953429,33.93740845,4.15714502,5.82558203,0.40824774,0.23851542,1.34003568,-0.79324931,30.6425457,3.92256594,5.5355711,0.38352078,0.21444352,1.27332544,-0.62078834,47.40337938,5.48407396,6.88501121,0.62879741,-1.45737267,reduced
96,192,False,True,False,1.81772053,0.9317047,1.34822869,0.11526024,0.02032895,0.32279438,0.89931872,36.03053665,4.40212822,6.0025444,0.44942528,0.27400291,1.4371357,-1.05775287,30.40014267,3.96172047,5.5136323,0.3964268,0.22435403,1.32007992,-0.74395758,41.23444692,5.05820508,6.42140537,0.57418435,-1.28676523,reduced
96,336,False,True,False,3.73461747,1.33492112,1.93251586,0.1645487,0.04022978,0.51011699,0.75474826,35.14072037,4.46014977,5.92796087,0.49545237,0.31645322,1.56477559,-1.40776049,28.59684372,3.96411371,5.34760189,0.42427066,0.2453711,1.4115808,-1.00817508,43.01177381,5.28233183,6.55833621,0.62151412,-1.681904,reduced
96,720,False,True,False,5.98175192,1.746966,2.44576192,0.22414565,0.07347278,0.71864033,0.49026663,35.17558289,4.62767029,5.93090057,0.54454672,0.36072686,1.74268162,-2.14001614,27.34081078,4.11788607,5.22884417,0.48548537,0.28609541,1.53639579,-1.47014713,44.92295854,5.68839683,6.70245914,0.72333162,-2.54025604,reduced
120,1,False,True,False,0.56155378,0.48896492,0.74936891,0.05741471,0.00568789,0.16774905,0.97186026,18.36365128,2.81415391,4.28528309,0.24161018,0.10542747,0.95927674,0.07978826,22.87904549,3.16508293,4.78320456,0.27126306,0.13481431,1.07073832,-0.14648053,20.63696798,3.13882134,4.54279297,0.29520084,-0.03412878,reduced
120,12,False,True,False,0.65098417,0.53367287,0.80683589,0.06363692,0.00687409,0.18640988,0.9652615,18.12307358,2.78872609,4.25712013,0.25043097,0.1099082,0.98355716,0.03265732,20.41016006,2.98652267,4.51776028,0.26963004,0.12684911,1.04377508,-0.08945131,27.66947736,3.71019988,5.26017845,0.35480014,-0.39147149,reduced
120,24,False,True,False,0.67785418,0.53538465,0.82331902,0.06431392,0.00681634,0.18993591,0.96394215,23.03560829,3.24360728,4.79954243,0.29977703,0.14697713,1.10723233,-0.225696,20.99062538,3.0663662,4.58155251,0.2827968,0.1337122,1.05694306,-0.11696449,28.85943391,3.88838934,5.37209772,0.39110718,-0.45702472,reduced
120,96,False,True,False,1.09044099,0.73125088,1.04424179,0.08906389,0.01226585,0.23843984,0.94339275,36.47788239,4.37338924,6.0396924,0.42841476,0.25604063,1.37908983,-0.90014832,33.99223709,4.21599054,5.83028603,0.41658324,0.24215689,1.33127451,-0.77131886,47.46790162,5.50411395,6.88969532,0.62906335,-1.47317004,reduced
120,192,False,True,False,1.88744056,0.9707402,1.37384152,0.12046398,0.02184699,0.32463041,0.89723467,39.37182617,4.66718531,6.2746973,0.47640076,0.29983261,1.48267281,-1.18943611,32.9981575,4.23197603,5.74440241,0.4291608,0.24562836,1.3573674,-0.84311806,43.77434734,5.27314519,6.61621851,0.60337177,-1.44109625,reduced
120,336,False,True,False,3.85716987,1.34834278,1.96396792,0.16306233,0.03985315,0.5101068,0.75572396,37.16859436,4.63522911,6.0966053,0.5057081,0.32529977,1.58348811,-1.48437592,31.44379044,4.25229025,5.60747623,0.46227744,0.27211243,1.45644534,-1.12833111,43.19979929,5.30455039,6.57265542,0.6207642,-1.70997302,reduced
120,720,False,True,False,6.44358063,1.810431,2.53842092,0.22859395,0.07734205,0.73686993,0.47089243,,,,,,,,30.33806419,4.3431139,5.5079999,0.50377321,0.31010696,1.59889925,-1.68980566,44.02271757,5.60356778,6.63496176,0.7017832,-2.49003733,reduced
144,1,False,True,False,0.49566141,0.46433759,0.70403224,0.05624012,0.00574141,0.16195373,0.97377099,18.11994553,2.78861499,4.25675297,0.24577396,0.10819581,0.97921222,0.04114328,20.83904266,3.00688982,4.56498003,0.26525447,0.12614889,1.05011606,-0.10274382,20.2534404,3.13248545,4.50038225,0.29627039,-0.02016195,reduced
144,12,False,True,False,0.56889898,0.47404477,0.75425392,0.05721304,0.00580974,0.17317607,0.97000706,19.09360695,2.90589094,4.36962318,0.26058468,0.11578689,1.0032618,-0.0064772,21.07124138,3.05167818,4.59034204,0.27306423,0.1292641,1.05393875,-0.11070366,28.36974531,3.75257345,5.32632569,0.35551191,-0.43413732,reduced
144,24,False,True,False,0.52865028,0.47600588,0.72708338,0.05839662,0.0057102,0.16661049,0.97224644,24.09425926,3.34832883,4.90859032,0.30716932,0.15213789,1.12479901,-0.26486353,22.4638443,3.22077227,4.739604,0.29652771,0.14147338,1.08607578,-0.17932562,31.18888104,4.13152926,5.58470062,0.42297983,-0.58273785,reduced
144,96,False,True,False,1.1415242,0.74755597,1.06842136,0.09413403,0.01345123,0.25483367,0.93606309,32.38495255,4.1184721,5.69077778,0.41620484,0.24215887,1.3573314,-0.83368714,29.01486778,3.84423828,5.38654518,0.38296363,0.21363439,1.28476751,-0.64861289,36.9779553,4.66928282,6.0809502,0.50359884,-0.93672523,reduced
144,192,False,True,False,1.97908962,0.98783046,1.40680122,0.12312367,0.02280643,0.35163262,0.88064433,34.59835815,4.40868902,5.88203669,0.4639287,0.2823697,1.47022629,-1.15865784,30.05004501,4.09935665,5.48179197,0.43444991,0.24527732,1.3701843,-0.88057311,41.05782635,5.04771195,6.40763813,0.56441163,-1.30290237,reduced
144,336,False,True,False,4.16884613,1.41558576,2.04177523,0.1685158,0.04208687,0.52223897,0.74305299,39.61685181,4.86606932,6.29419184,0.53494334,0.34897846,1.60990894,-1.56291359,33.83371353,4.39274073,5.81667566,0.46921641,0.28616706,1.48777139,-1.20646783,43.81880434,5.36067098,6.61957735,0.62405845,-1.76566885,reduced
144,720,False,True,False,6.60930824,1.82975256,2.57085752,0.22443563,0.07467538,0.73730952,0.46958555,34.1604538,4.57789469,5.84469461,0.52110136,0.33015731,1.67623019,-1.90514047,29.77668571,4.34061766,5.45680189,0.50414282,0.29954803,1.56498444,-1.53597198,44.77265539,5.68117229,6.69123721,0.71047259,-2.57061841,reduced
168,1,False,True,False,0.4162752,0.38188425,0.64519393,0.04518132,0.00396884,0.14728318,0.97830767,17.15450859,2.69932032,4.14179993,0.23291612,0.09925066,0.94547927,0.10606905,21.05732536,3.04144597,4.58882618,0.26612735,0.12568891,1.04752517,-0.09730896,20.809161,3.17234164,4.56170593,0.29729463,-0.05330587,reduced
168,12,False,True,False,0.7796486,0.58843833,0.88297713,0.06988341,0.00848308,0.20120175,0.95951497,19.62274551,2.95303774,4.42975664,0.2613005,0.1166353,1.00939751,-0.01881404,22.21036148,3.18008184,4.71278715,0.28549734,0.13506249,1.07389081,-0.15322598,27.74077115,3.71228161,5.26695084,0.34918811,-0.40897036,reduced
168,24,False,True,False,0.50813091,0.47779089,0.71283299,0.05841772,0.00558985,0.16213433,0.97372814,24.67477036,3.41185975,4.96737051,0.31026474,0.15357317,1.12983167,-0.27623605,23.46186829,3.29772902,4.84374523,0.29819283,0.14529228,1.10171306,-0.21359214,29.81359668,3.98055424,5.46018284,0.39788248,-0.52019175,reduced
168,96,False,True,False,1.5073278,0.86709893,1.22773278,0.10905855,0.01861863,0.28854764,0.91764123,35.1728363,4.32627153,5.93066931,0.43164361,0.25735688,1.39385414,-0.93733687,30.20007515,3.96896601,5.49545956,0.3950763,0.21880278,1.29156911,-0.66767061,38.57460464,4.82364841,6.21084573,0.52406123,-1.03124567,reduced
168,192,False,True,False,2.17967558,1.02827787,1.47637248,0.12434608,0.02333677,0.36309317,0.87077088,37.0423317,4.58891964,6.08624125,0.48088461,0.29769143,1.49682593,-1.2283608,33.7264061,4.41977215,5.8074441,0.47137848,0.27806029,1.42825973,-1.04112237,42.32697456,5.17655835,6.50591843,0.5817086,-1.38844205,reduced
168,336,False,True,False,4.24331379,1.4442693,2.05993056,0.1717781,0.04348344,0.51948178,0.74501605,40.09832001,4.86203241,6.33232355,0.51942348,0.33750486,1.59691143,-1.52399645,37.29355621,4.70525694,6.1068449,0.50261325,0.31258625,1.5400492,-1.38558577,44.16592922,5.39766565,6.6457452,0.62566264,-1.80493228,reduced
168,720,False,True,False,7.02498388,1.90025222,2.65046859,0.23181197,0.07825418,0.75118983,0.44950549,,,,,,,,35.10636139,4.83585405,5.92506218,0.56834775,0.36296505,1.67926764,-1.94598775,44.76205173,5.67412641,6.69044481,0.70302659,-2.59115331,reduced
192,1,False,True,False,0.5482915,0.42317763,0.74046707,0.0479409,0.00459134,0.1678997,0.97180969,18.85377312,2.8814981,4.34209299,0.24959537,0.10902242,0.98456258,0.03063667,23.59920502,3.2728467,4.8579011,0.28505963,0.1416309,1.10152113,-0.21334893,20.65980548,3.17987618,4.54530587,0.29865884,-0.0511954,reduced
192,12,False,True,False,1.03292894,0.67537242,1.01633108,0.07657565,0.00964036,0.23032545,0.9469503,19.67238045,2.96595645,4.43535566,0.25936809,0.11492887,1.00515997,-0.01034514,22.22520065,3.21770787,4.71436119,0.28782097,0.13446406,1.0683893,-0.14146021,28.39394811,3.79354327,5.3285972,0.36014958,-0.45003185,reduced
192,24,False,True,False,0.60461199,0.52861625,0.77756798,0.06412267,0.006606,0.176109,0.96899267,26.20900536,3.56672025,5.11947298,0.32499197,0.16378899,1.1594938,-0.34435012,25.33498383,3.50072074,5.03338671,0.31959802,0.15862839,1.13999641,-0.29954046,29.8439423,4.0175957,5.46296095,0.40424312,-0.53022171,reduced
192,96,False,True,False,1.56735981,0.91394341,1.2519424,0.11326104,0.01877948,0.29105201,0.91573039,36.10557175,4.40343285,6.00879097,0.43367535,0.25731012,1.39692605,-0.94892223,29.34819984,3.91013813,5.41739798,0.38582876,0.2058755,1.25943863,-0.58465114,48.73881335,5.64106048,6.98131888,0.6404665,-1.5809641,reduced
192,192,False,True,False,2.13932586,1.02960861,1.4626435,0.12531255,0.02337493,0.35441953,0.87800427,39.5229187,4.73795033,6.28672552,0.48927605,0.31022492,1.52336395,-1.30484248,34.83278275,4.4517622,5.90193033,0.45949635,0.27108398,1.43012261,-1.04748836,41.52532906,5.11968682,6.44401498,0.56960615,-1.35792258,reduced
192,336,False,True,False,4.00371885,1.38646507,2.00092959,0.16876161,0.04289652,0.53521144,0.73193477,34.44576645,4.56363344,5.86905146,0.5078612,0.31208792,1.56986225,-1.45866778,28.74340057,4.10265255,5.36128712,0.44728929,0.25357458,1.43404484,-1.06779407,44.51755194,5.43548781,6.67214748,0.62737224,-1.84528342,reduced
192,720,False,True,False,6.18516016,1.79756415,2.48699832,0.22515485,0.07425464,0.73988187,0.4633912,,,,,,,,32.17974472,4.66358423,5.67271948,0.56451976,0.35786855,1.68763387,-1.97668549,44.24911214,5.63388302,6.65200061,0.69142389,-2.57190875,reduced
336,1,False,True,False,2.06354713,0.80369693,1.4365052,0.08076972,0.01389004,0.3382006,0.88562034,19.39535904,3.02281809,4.40401602,0.26923656,0.11754023,1.03685045,-0.07505883,21.63473892,3.16918063,4.65131569,0.27836531,0.13073631,1.09507287,-0.19918477,22.00626032,3.35860615,4.69108306,0.31335273,-0.16207234,reduced
336,12,False,True,False,1.1187942,0.72948223,1.05773067,0.0868031,0.01201479,0.24860087,0.93819747,20.91272926,3.17181492,4.57304382,0.28530988,0.12829369,1.07481301,-0.15518139,24.99817657,3.50592375,4.99981785,0.3191326,0.15682751,1.17511868,-0.38079582,31.80423194,4.1496498,5.63952409,0.39479363,-0.68598092,reduced
336,24,False,True,False,0.93756175,0.70533937,0.96827775,0.08742939,0.01180077,0.22719422,0.94840021,25.81181526,3.67867351,5.08053303,0.34783736,0.17029589,1.19208336,-0.42071854,23.71604156,3.43380332,4.86991167,0.31317228,0.15078427,1.14266384,-0.30551218,30.82675217,4.13344284,5.55218445,0.40427769,-0.64110479,reduced
336,96,False,True,False,0.98147774,0.72318476,0.9906956,0.09585647,0.01520272,0.24221219,0.94192572,36.01034164,4.54442549,6.00086164,0.45990586,0.27281058,1.46713269,-1.14305204,34.28372574,4.47232342,5.85523081,0.45894119,0.26685855,1.43152773,-1.04744523,40.52472599,5.03237646,6.36590339,0.53040947,-1.22700378,reduced
336,192,False,True,False,2.27633238,1.07714581,1.50875187,0.13271865,0.02757835,0.38707265,0.85448176,38.18626404,4.87121916,6.17950344,0.52451223,0.32565382,1.58536124,-1.4950254,36.77376556,4.78676462,6.06413746,0.51747417,0.31825313,1.55576396,-1.40711267,46.69081909,5.58933267,6.83306806,0.61557273,-1.74987568,reduced
336,336,False,True,False,3.47443461,1.36174273,1.86398351,0.17275304,0.04808294,0.48946387,0.76765873,40.55228806,5.10429478,6.36806774,0.5562914,0.3574785,1.67219245,-1.77639102,33.99364471,4.60469007,5.83040714,0.4909575,0.28923711,1.53100789,-1.34996411,47.08436829,5.68121936,6.86180503,0.63669754,-2.12912275,reduced
336,720,False,True,False,6.78223991,1.9278276,2.60427332,0.22879966,0.07420199,0.76642168,0.40196221,,,,,,,,38.05908203,5.18682814,6.16920424,0.60620511,0.40362987,1.81555879,-2.43823658,46.34875944,5.82978211,6.80799232,0.68915342,-2.89031367,reduced
